Little pitchers have big ears.<|>anon
Little pitchers have great ears.<|>anon
Little pitchers have long ears.<|>anon
Little strokes fell great oaks.<|>anon
Little thieves are hanged, but great ones escape.<|>anon
Little things amuse little minds.<|>anon
Little things make a big difference.<|>anon
Live according to your means.<|>anon
Live and learn.<|>anon
Live and let live.<|>anon
Live as if you were to die tomorrow, work as if you were to live to a hundred.<|>anon
Live by the sword, die by the sword.<|>anon
Live not to eat, but eat to live.<|>anon
Loaned out trousers don't get better.<|>anon
Long absent, soon forgotten.<|>anon
Long days without work, long nights without sleep.<|>anon
Long goes the pitcher to the well before it gets broken at last.<|>anon
Long hair and short wit.<|>anon
Long hair, short wits, a woman's head.<|>anon
Long legs are of no use except in drawing the birch bark.<|>anon
Longer than a separation day.<|>anon
Longer than the winter's night.<|>anon
Look at a boy's head and a maid's feet.<|>anon
Look before you leap, but having leapt never look back.<|>anon
Look before you leap, for snakes among sweet flowers do creep.<|>anon
Look before you leap.<|>anon
Look for last winter's snow and yesterday.<|>anon
Look like the innocent flower, but be the serpent under it.<|>anon
Look not a gift horse in the mouth.<|>anon
Look not a horse in the mouth.<|>anon
Look through your eyes as if through a golden pearl, but don't touch.<|>anon
Lookers-on see more than players.<|>anon
Looks are deceptive.<|>anon
Loose lips sink ships.<|>anon
Lord without post and pig without snout.<|>anon
Lose nothing for asking.<|>anon
Lose nothing for want of asking.<|>anon
Lost time is never found again.<|>anon
Love and a cough cannot be hid.<|>anon
Love and a cough.<|>anon
Love and punishment live together.<|>anon
Love and then what you will, do.<|>anon
Love cannot be forced.<|>anon
Love goes through the stomach.<|>anon
Love in a cottage.<|>anon
Love is a risky game.<|>anon
Love is a slippery game.<|>anon
Love is blind, as well as hatred.<|>anon
Love is blind.<|>anon
Love is mad.<|>anon
Love is not a potato but a whole turnip.<|>anon
Love makes all equal.<|>anon
Love me when I least deserve it, because that is when I need it the most.<|>anon
Love me, love my dog.<|>anon
Love takes half of a wise man's mind, but it takes everything from a madman.<|>anon
Love will creep where it may not go.<|>anon
Love, smoke and cough are hard to hide.<|>anon
Lovers can even live on a bare rock.<|>anon
Loving your country is pious.<|>anon
Luck in the sky and brains in the ground.<|>anon
Make a shoe that fits your foot.<|>anon
Make a virtue out of necessity.<|>anon
Make do with what you have.<|>anon
Make haste slowly.<|>anon
Make hay while the sun shines.<|>anon
Make long stitches and leave the thread slack, so we get to the next house quicker.<|>anon
Make or mar.<|>anon
Making peace is treasured.<|>anon
Man does not melt like salt or drench like paper.<|>anon
Man isn't old, the devil in hell is old.<|>anon
Man more often repents what he did say than he did not.<|>anon
Man plans and God laughs.<|>anon
Man proposes but God disposes.<|>anon
Man proposes, God disposes.<|>anon
Man was made to work and the bird was made to fly.<|>anon
Manna does not fall from the sky.<|>anon
Manure is a farmer's gold.<|>anon
Many a fine dish has nothing on it.<|>anon
Many a good cow has a bad calf.<|>anon
Many a good father has but a bad son.<|>anon
Many a little makes a mickle.<|>anon
Many a true word is spoken in jest.<|>anon
Many a true words are spoken in jest.<|>anon
Many are called but few are chosen.<|>anon
Many do kiss the hands they wish to see cut off.<|>anon
Many hands make light work.<|>anon
Many have become poor for lack of money.<|>anon
Many have died in their homes.<|>anon
Many have entered the Underworld, but none have returned.<|>anon
Many have entered the underworld, but none have returned.<|>anon
Many kiss the hand they wish cut off.<|>anon
Many kiss the hand they wish to cut off.<|>anon
Many men, many minds.<|>anon
Many speak of robin hood who never shot his bow.<|>anon
Many strokes cut down great oaks.<|>anon
Many talk, but few do.<|>anon
Many words hurt more than swords.<|>anon
Many words will not fill a bushel.<|>anon
Marriage halves our griefs, doubles our joys, and quadruples our expenses.<|>anon
Marriage is no horse trade.<|>anon
Marriages are made in heaven.<|>anon
Marry and grow tame.<|>anon
Martin.<|>anon
May your father die, not your mother.<|>anon
Maybe rain or maybe snow, maybe yes or maybe no.<|>anon
Measure for measure.<|>anon
Measure thrice and cut once.<|>anon
Measure thrice, cut once.<|>anon
Measure twice, cut but once.<|>anon
Meeting death is better than escaping from it.<|>anon
Men are given two joyous days: one when he gains a wife and the other when he is rid of her.<|>anon
Men are judged by their strength of their opinion and with hopesdreams money awaits.<|>anon
Men are like fish.<|>anon
Men are like fish; the great ones devour the small.<|>anon
Men cut large thongs of other men's leather.<|>anon
Men have lice, dogs have fleas.<|>anon
Men leap over where the hedge is lower.<|>anon
Men may meet but mountains never.<|>anon
Men may not be a single day without employment.<|>anon
Men talk only to conceal the mind.<|>anon
Men trip not on mountains, they stumble over stones.<|>anon
Men try to hide their sorrow.<|>anon
Mend or end.<|>anon
Mercy is better than a hard punishment.<|>anon
Might goes before right.<|>anon
Might is always right.<|>anon
Might is not always right.<|>anon
Might is right.<|>anon
Might makes right.<|>anon
Mild days in January will be paid for in March.<|>anon
Mild days in january will be paid for in march.<|>anon
Mild physician – putrid wounds.<|>anon
Mild physician, putrid wound.<|>anon
Mind your own business.<|>anon
Mischiefs come by the pound but go away by ounces.<|>anon
Misery loves company.<|>anon
Misery on entering this world, misery on casting away your life.<|>anon
Misery will teach you to pray.<|>anon
Misfortune comes on horseback and goes away on foot.<|>anon
Misfortunes come by forties.<|>anon
Misfortunes never come alone.<|>anon
Misfortunes never come singly.<|>anon
Misfortunes tell us what fortune is.<|>anon
Missing the forest because of the trees.<|>anon
Mistaking red for ripe.<|>anon
Moderation in spending is half of all living.<|>anon
Money begets money.<|>anon
Money buys a man's silence.<|>anon
Money changes minds, itch fools the reason.<|>anon
Money commands all.<|>anon
Money does not grow on trees.<|>anon
Money does not smell.<|>anon
Money doesn't fall from trees.<|>anon
Money doesn't stink.<|>anon
Money gets you anything, except for love and appetite.<|>anon
Money has no eyes.<|>anon
Money has no smell.<|>anon
Money helps up to the gates of hell.<|>anon
Money is a cure.<|>anon
Money is a good servant but a bad master.<|>anon
Money is drawn to money.<|>anon
Money is roundish so that it can move.<|>anon
Money is the rich man's God, sleep the poor man's feast.<|>anon
Money is there to be spent.<|>anon
Money often unmakes the men who make it.<|>anon
Money opens all doors except those to heaven.<|>anon
Money opens all gates but heaven's.<|>anon
Money spent on the brain is never spent in vain.<|>anon
Money talks. if you have money, can you buy even fairies.<|>anon
Money will do anything.<|>anon
More arrogant than a peacock.<|>anon
More awake than a wolf.<|>anon
More corrupt then mites.<|>anon
More desperate than a drowning person.<|>anon
More enduring than a donkey.<|>anon
More fair than scales.<|>anon
More famous than a fire on a mountain.<|>anon
More fearful than an ostrich.<|>anon
More flirty than imru' alqais.<|>anon
More folk drown in a glass of liquor than in the sea.<|>anon
More generous than hatim.<|>anon
More greedy than asha'ab.<|>anon
More haste, less speed.<|>anon
More hideous than the disappearance of good fortune.<|>anon
More hideous than words with no action.<|>anon
More jinxed than albassoos.<|>anon
More lost than the moon in the winter.<|>anon
More secure than the nose of a lion.<|>anon
More silent than the earth.<|>anon
More skillful than a silk worm.<|>anon
More speed less haste.<|>anon
More treacherous than a wolf.<|>anon
More vicious than a snake.<|>anon
More vulnerable than a spider's web.<|>anon
Morning hour has gold in its mouth.<|>anon
Morning is as precious as gold.<|>anon
Morning is wiser than the evening.<|>anon
Mother's rod is woollen, a stranger's rod is bloody.<|>anon
Movement is a blessing.<|>anon
Moving three times is the same as one fire.<|>anon
Mow when wet, rake when dry.<|>anon
Much ado about nothing.<|>anon
Much coin, much care.<|>anon
Much wants more.<|>anon
Much will have more.<|>anon
Much would have more.<|>anon
Muck and money go together.<|>anon
Murder will out.<|>anon
My clock strikes once only.<|>anon
My feet took me to my death.<|>anon
My house is my castle.<|>anon
Name not a rope in his house that hanged himself.<|>anon
Name not a rope in his house that was hanged.<|>anon
Name not a rope in his house who hanged himself.<|>anon
Narrow is the fisherman's table.<|>anon
Nature abhors a vacuum.<|>anon
Nature gave us two ears and one mouth.<|>anon
Nature is beyond all teaching.<|>anon
Nature passes nurture.<|>anon
Necessity has no law.<|>anon
Necessity is the mother of invention.<|>anon
Necessity knows no law.<|>anon
Neck or nothing.<|>anon
Need bargains while the man looks on.<|>anon
Need excavates the trick.<|>anon
Need makes the old wife trot.<|>anon
Needs must go when the devil drives.<|>anon
Needs must when the devil drives.<|>anon
Neither fish nor flesh, nor good red herring.<|>anon
Neither fish nor flesh.<|>anon
Neither here nor there.<|>anon
Neither rhyme nor reason.<|>anon
Nemo potest digne dominis servire duobus.<|>anon
Never argue against one who is greater than you.<|>anon
Never cackle till your egg is laid.<|>anon
Never cast dirt into that fountain of which you have sometime drunk.<|>anon
Never do things by halves.<|>anon
Never fry a fish till it's caught.<|>anon
Never is a long time.<|>anon
Never judge a book by its cover; never judge by appearances.<|>anon
Never judge by appearances.<|>anon
Never judge by appearances; judge not a man and things at first sight.<|>anon
Never justify yourself.<|>anon
Never offer to teach fish to swim.<|>anon
Never overlook a small wound or a poor family member, both can grow in size.<|>anon
Never part company with a road or an old friend.<|>anon
Never put off till tomorrow what can be done today.<|>anon
Never put off till tomorrow what can be done today. or there's no time like the present.<|>anon
Never put off till tomorrow what you can do today.<|>anon
Never put off until tomorrow what you can do today.<|>anon
Never quit certainty for hope.<|>anon
Never seemed a prison fair or mistress foul.<|>anon
Never too much of a good thing.<|>anon
Never too old to learn.<|>anon
Never trouble trouble till trouble troubles you.<|>anon
Never try to prove what nobody doubts.<|>anon
Never write what you dare not sign.<|>anon
New brooms sweep clean.<|>anon
New brooms sweep the best.<|>anon
New day, better luck.<|>anon
New lords, new laws.<|>anon
New meat begets new appetite.<|>anon
News flies fast.<|>anon
News spreads like wildfire.<|>anon
Nightingales will not sing in a cage.<|>anon
Nine can help one, but one cannot help nine.<|>anon
Nine do not wait for one.<|>anon
Nine people, ten ideas.<|>anon
No bad thing that doesn't bring something good.<|>anon
No bird flies without wings.<|>anon
No book was so bad, but some good might be got out of it.<|>anon
No bridge is built of words or a fence of bean stalks.<|>anon
No careful hen trusts a fox.<|>anon
No church will be built where the dog died.<|>anon
No cloud without a silver lining.<|>anon
No day ends without misfortune.<|>anon
No day passes by without some grief.<|>anon
No dreaming cat catches mice.<|>anon
No enemies is a sign that fortune has forgotten you.<|>anon
No field grows by looking, only by ploughing.<|>anon
No field stands for treachery.<|>anon
No fire without smoke.<|>anon
No flying from fate.<|>anon
No fried sparrows will fly into your mouth.<|>anon
No garden without its weeds.<|>anon
No great loss without some small gain.<|>anon
No heralds in the grave.<|>anon
No herb will cure love.<|>anon
No horse will die of its sweat nor woman of her tears.<|>anon
No illness makes hair prettier.<|>anon
No joy without alloy.<|>anon
No joy without sorrow.<|>anon
No living man all things can.<|>anon
No longer pipe, no longer dance.<|>anon
No man is indispensable.<|>anon
No man is wise at all times.<|>anon
No man lives twice.<|>anon
No man loves his fetters, be they made of gold.<|>anon
No man was ever ruined by being cursed, and no one ever prospered because he was blessed.<|>anon
No men is an island.<|>anon
No money will come without work.<|>anon
No need of words, trust deeds.<|>anon
No need to carry out two good deeds: promise and give.<|>anon
No news is good news.<|>anon
No one becomes rich by eating.<|>anon
No one believes the words of a liar.<|>anon
No one can be an expected to be an expert at something before they have tried it.<|>anon
No one can be sold to death by force.<|>anon
No one can be the judge in his own case.<|>anon
No one can serve two masters.<|>anon
No one gets rich quickly if he is honest.<|>anon
No one has gone ahead of misfortune.<|>anon
No one here lives to be the pillar that bears the world.<|>anon
No one is a blacksmith when they are born.<|>anon
No one is a prophet in one's own home city.<|>anon
No one is a prophet in one's own homeland.<|>anon
No one is indispensable to others.<|>anon
No one is indispensable.<|>anon
No one is shamed by work.<|>anon
No one knows the weight of another's burden.<|>anon
No one knows the weight of anothes burden.<|>anon
No one knows what the morrow will bring.<|>anon
No one knows where the shoe pinches, but he who wears it.<|>anon
No one that has suffered shipwreck for the second time can complain about the sea.<|>anon
No one's mouth is made of birch bark.<|>anon
No pain, no gain.<|>anon
No pain, no gain. nothing ventured, nothing gained.<|>anon
No pains no gains.<|>anon
No pains, no gains.<|>anon
No party without shattering.<|>anon
No pride like that of an enriched beggar.<|>anon
No rose without a thorn.<|>anon
No rose without thorns.<|>anon
No smoke without fire.<|>anon
No song, no supper.<|>anon
No stolen property is blessed.<|>anon
No stolen property is lucky.<|>anon
No sweet without some sweat.<|>anon
No sweet without sweat.<|>anon
No thief is rich, nor wise man healthy.<|>anon
No thief is rich, nor wise man rich.<|>anon
No trees grow to the sky.<|>anon
No trousers are so bad that they weren't worth a skirt.<|>anon
No true man speaks unless asked.<|>anon
No two days are alike.<|>anon
No two trees are alike, even in a forest.<|>anon
No tyrant rules long.<|>anon
No use crying over spilt milk.<|>anon
No use striving against Fate.<|>anon
No use striving against fate.<|>anon
No water gets on top of fat.<|>anon
No wisdom like silence.<|>anon
Nobody can live longer in peace than his neighbour pleaseth.<|>anon
Nobody can serve two masters.<|>anon
Nobody has two stomachs to fill.<|>anon
Nobody is a prophet in his own country.<|>anon
None but a dog eats his fill.<|>anon
None but the brave deserve the fair.<|>anon
None is so deaf as the one who will not hear.<|>anon
None so blind as those who won't see.<|>anon
None so deaf as those that won't hear.<|>anon
None so deaf as those who will not hear.<|>anon
Not a hair is broken without the will of God.<|>anon
Not able to take revenge on the donkey, take it out on the saddle.<|>anon
Not all clouds give rain.<|>anon
Not all is gold that glitters.<|>anon
Not all shiny things are golden.<|>anon
Not all that glitters is gold.<|>anon
Not all that shines is gold, nor all that glows is silver.<|>anon
Not all trees end up being masts.<|>anon
Not all truths are proper to be told.<|>anon
Not all who wear trousers are men.<|>anon
Not all your days are at an end.<|>anon
Not even a bird flies before it has wings.<|>anon
Not even Hercules could contend against two.<|>anon
Not even the poor are denied great thoughts.<|>anon
Not every day is a festival when one can eat sweetmeat.<|>anon
Not every day is there a wedding, nor are all days revelries.<|>anon
Not everyone's good is the same.<|>anon
Not everything that is praised is good and not everything that is blamed is bad.<|>anon
Not having enough is like not having anything.<|>anon
Not seeing the forest for the trees.<|>anon
Not to give chase to those who leave, nor refuse those who come.<|>anon
Not worth it to go further than the sea for fish.<|>anon
Nothing beats an elk's muzzle, a bear's paw or a burbot's liver.<|>anon
Nothing can be gained from the dead.<|>anon
Nothing comes out of the sack but what was in it.<|>anon
Nothing for nothing.<|>anon
Nothing is compulsory except death, and not even that as long as you breathe.<|>anon
Nothing is impossible to a willing heart.<|>anon
Nothing is new under the sun.<|>anon
Nothing is new.<|>anon
Nothing is so good that it can't be made better.<|>anon
Nothing must be done hastily but killing of fleas.<|>anon
Nothing so bad, as not to be good for something.<|>anon
Nothing succeeds like success.<|>anon
Nothing venture, nothing have.<|>anon
Nothing ventured, nothing gained.<|>anon
O, father, o mother! drink of the water that runs in the river.<|>anon
Oaks may fall when reeds stand the storm.<|>anon
Oat's words: If I'm sown into rich soil, I will dress him with cloth.<|>anon
Oat's words: if I'm sown into rich soil, I will dress him with cloth.<|>anon
Oats for catching and reins for riding.<|>anon
Of saving comes having.<|>anon
Of soup and love the first is the best.<|>anon
Of three roads take the middle.<|>anon
Of two evils choose the least.<|>anon
Of what fills the heart speaks the mouth.<|>anon
Offering medicine to the old is like fixing an old boot.<|>anon
Often beautiful nuts have an ugly core.<|>anon
Often has a shoemaker's wife had bad shoes.<|>anon
Oil does not extinguish the fire.<|>anon
Old age is a sickness in itself.<|>anon
Old age, boy, is no joy.<|>anon
Old birds are not caught with chaff.<|>anon
Old brooms sweep better.<|>anon
Old debt are always new.<|>anon
Old friends and old wine are best.<|>anon
Old habits die hard.<|>anon
Old is oldest.<|>anon
Old love never rusts.<|>anon
Old men are twice children.<|>anon
Old people know much; they were taught by necessity.<|>anon
Older and wiser.<|>anon
Older than you by a day, more knowledgeable than you by a year.<|>anon
On shank's mare.<|>anon
On the other side grass is greener.<|>anon
Once a drunkard always a drunkard.<|>anon
Once a knave, ever a knave.<|>anon
Once a person cheats in an exam, forever people will distrust him.<|>anon
Once a thief always a thief.<|>anon
Once bitten twice shy.<|>anon
Once bitten, twice shy.<|>anon
Once is as good as never.<|>anon
Once is no custom.<|>anon
Once is no rule.<|>anon
Once the wolf has eaten the grey horse, let it have the cart as well.<|>anon
Once you got angry, take off your shoes too.<|>anon
One a man, the other a lad.<|>anon
One beats the bush, and another catches the bird.<|>anon
One bird in hand is better than ten on the roof.<|>anon
One bird in hand is worth two in the bush.<|>anon
One bird in the hand is better than two on the tree.<|>anon
One blind man leads the crowd.<|>anon
One can cause the illness which he wanted to cure.<|>anon
One can work well with many and eat well with few.<|>anon
One can't make war with rose water.<|>anon
One cannot both eat one's cookie and keep it.<|>anon
One cannot force a dog to hunt.<|>anon
One cannot watch the thief of one's own house.<|>anon
One cheek is bloody, the other greasy.<|>anon
One chick keeps a hen busy.<|>anon
One cow for the flies and one woman for the doorstep.<|>anon
One crane's voice is better than the chirping of a thousand sparrows.<|>anon
One crow will not peck out another crow's eyes.<|>anon
One day closer to death and wife-taking.<|>anon
One day on the road and food for a week.<|>anon
One does bad, nine heads carry.<|>anon
One does not become great by claiming greatness.<|>anon
One does not change a habit with a shake of the tail.<|>anon
One does not know another's illness.<|>anon
One does not know another's trouble.<|>anon
One does not wash away blood with blood.<|>anon
One drop of poison infects the whole tun of wine.<|>anon
One dullard asks more than five wise men have time to answer.<|>anon
One enemy is too many, a hundred friends are not enough.<|>anon
One evil rises out of another.<|>anon
One eyewitness is worth ten earwitnesses.<|>anon
One finger gashed - all the fingers are covered with blood.<|>anon
One fire drives out another.<|>anon
One fool makes many.<|>anon
One for all, all for one.<|>anon
One frog spoilt all the water.<|>anon
One glass, not the better and not the worse my body or my soul of it. two glasses, the better my body of it and not the worse my soul of it. three glasses, the worse my soul of it and not the better my body of it.<|>anon
One glass, not the better of it and not the worse of it. two glasses, the better of it and not the worse of it. three glasses, the worse of it and not the better of it.<|>anon
One God and no more, but friends a good store.<|>anon
One good turn asks another.<|>anon
One good turn deserves another.<|>anon
One grain suffices to test a whole pot of boiled rice.<|>anon
One hand washes another and both wash the face.<|>anon
One hand washes the other, both will be clean.<|>anon
One hand washes the other.<|>anon
One hand will not clasp.<|>anon
One has to screw the aunt since there is no other bride.<|>anon
One ill word asks another.<|>anon
One is not so soon healed as hurt.<|>anon
One knows a man by his trade even if it is drinking beer.<|>anon
One law for the rich, and another for the poor.<|>anon
One learns as long as one lives.<|>anon
One learns from mistakes.<|>anon
One learns to understand another's misfortune through one's own.<|>anon
One lie makes many.<|>anon
One link broken, the whole chain is broken.<|>anon
One look is worth a thousand words.<|>anon
One man against a man, two against a bear.<|>anon
One man can summon the future.<|>anon
One man's illness is another man's health.<|>anon
One man's meat is another man's poison.<|>anon
One man, no man.<|>anon
One more for the road.<|>anon
One must cut one's coat according to one's cloth.<|>anon
One must step back to take a good leap.<|>anon
One must take matters into one's own hands.<|>anon
One nail drives another.<|>anon
One nail drives out another.<|>anon
One pebble doesn't make a floor.<|>anon
One scabby sheep will mar a whole flock.<|>anon
One sheep follows another.<|>anon
One should choose the lesser of two evils.<|>anon
One should eat or one dies.<|>anon
One should feel shame before good, fear before evil.<|>anon
One should not add oil to the fire.<|>anon
One should not bow before stupidity merely because it is old.<|>anon
One should not change horses in the middle of the stream.<|>anon
One should not have a wolf as a shepherd.<|>anon
One should not offer cinnamon rolls to baker's children.<|>anon
One shouldn't make a bull out of a fly.<|>anon
One sleeps like one makes his bed.<|>anon
One sows, another reaps.<|>anon
One stone cannot grind.<|>anon
One swallow does not a summer make.<|>anon
One swallow does not herald the coming of spring.<|>anon
One swallow does not make a summer.<|>anon
One swallow doesn't make a spring.<|>anon
One swallow makes no summer.<|>anon
One sword keeps another in the sheath.<|>anon
One time after the denial.<|>anon
One time is no time.<|>anon
One time, no time — two times, a habit.<|>anon
One today is worth ten tomorrows.<|>anon
One today is worth two tomorrow.<|>anon
One today is worth two tomorrows.<|>anon
One which is sweet and the other is bitter.<|>anon
One who gets up early is doubly lucky.<|>anon
One who is sitting still does not fill in for the one who keeps moving.<|>anon
One year's joy for the married, two years' mourning for the dead.<|>anon
One's own help is the best help.<|>anon
One's reach exceeds one's grasp.<|>anon
Only a fool takes delight in the other's misfortune.<|>anon
Only dead fish follow the stream.<|>anon
Only he who has sat behind the stove can search for someone behind it.<|>anon
Only nixon can go to china.<|>anon
Only sweden has swedish gooseberries.<|>anon
Only time will tell.<|>anon
Only what one has eaten is one's own.<|>anon
Only your grand child is dearer to you than your child.<|>anon
Open not your door when the devil knocks.<|>anon
Opinion comes before the bravery of the braves.<|>anon
Opinions differ.<|>anon
Opportunity knocks only once.<|>anon
Opportunity makes the thief.<|>anon
Oppose your affection to find rationality.<|>anon
Our parents planted so we ate, and we plant for our children to eat.<|>anon
Out of sight out of mind.<|>anon
Out of sight, out of mind.<|>anon
Out of the frying pan and into the fire.<|>anon
Out of the frying pan and into the fire.'.<|>anon
Out of the frying pan into the fire.<|>anon
Out of the frying-pan into the fire.<|>anon
Out of the mouth of babes and sucklings come great truth.<|>anon
Own hearth is gold worth.<|>anon
Packed like herrings.<|>anon
Pain is felt by its owner.<|>anon
Paper is forbearing.<|>anon
Paradise is under mothers' feet.<|>anon
Paradise without people is not worth living in.<|>anon
Patience - in time the grass becomes milk.<|>anon
Patience is a plaster for all sores.<|>anon
Patience is a virtue.<|>anon
Patience is bitter, but its fruit is sweet.<|>anon
Patience is mother of success.<|>anon
Patience is the art of hoping.<|>anon
Patience is the best remedy.<|>anon
Peace builds, quarrelling shatters.<|>anon
Peace in the land and a priest in every parish.<|>anon
Penny-wise and pound-foolish.<|>anon
Penny-wise, pound foolish.<|>anon
Penny-wise, pound-foolish.<|>anon
People are like fish; the big ones devour the small.<|>anon
People throw stones only at trees with fruit on them.<|>anon
People who come from hell are not afraid of hot ashes.<|>anon
People who live in glass houses shouldn’t throw stones.<|>anon
Perfect is the enemy of good.<|>anon
Persevere and never fear.<|>anon
Physician, heal thyself!<|>anon
Physician, heal yourself!<|>anon
Pick the lesser of the two evils.<|>anon
Planning is half of living.<|>anon
Plant each day and you will eat.<|>anon
Play, women and wine undo men laughing.<|>anon
Playing with water, wet. playing with fire, burned.<|>anon
Playing without learning you lose your future.<|>anon
Pleasure has a sting in its tail.<|>anon
Plenty is no plague.<|>anon
Plough deep while sluggards sleep, and you will have corn to sell and keep.<|>anon
Poets are born, but orators are trained.<|>anon
Polite words will be well received.<|>anon
Politeness costs little but yields much.<|>anon
Politeness costs little, but yields much.<|>anon
Politeness costs nothing, but yields much.<|>anon
Politicians are like crocodiles — big jaws but no ears.<|>anon
Poor memory is better than bad memories.<|>anon
Poured water won't stay in the well.<|>anon
Poverity is no sin.<|>anon
Poverty and love are bad to hide.<|>anon
Poverty does not lose its virtue; envy is its own torturer.<|>anon
Poverty is no crime.<|>anon
Poverty is no sin.<|>anon
Poverty is not a shame, but the being ashamed of it is.<|>anon
Poverty is the reward of idleness.<|>anon
Poverty on an old man's back is a heavy burden.<|>anon
Practice gives skill.<|>anon
Practice makes perfect.<|>anon
Practise what you preach.<|>anon
Praise is not pudding.<|>anon
Praise other lands to the others, live on your own land.<|>anon
Praise the day at dawn.<|>anon
Praise the mountains, but love plains.<|>anon
Praise the sea, but keep on land.<|>anon
Pray to God war is heard but not seen!<|>anon
Preachers say do as I say and not as I do.<|>anon
Preachers say: do as I say, not as I do.<|>anon
Precepts teach, but examples move.<|>anon
Prepare for the dog of evil, a dog as strong.<|>anon
Prettiness makes no pottage.<|>anon
Prevention is better than cure.<|>anon
Pride comes before fall.<|>anon
Pride comes before the fall.<|>anon
Pride goes before a fall.<|>anon
Pride goes before the fall.<|>anon
Probity is the only coin that has value everywhere.<|>anon
Procrastination is the thief of time.<|>anon
Proffer'd service stinks.<|>anon
Proffered service stinks.<|>anon
Promise is debt.<|>anon
Promise little, but do much.<|>anon
Prosperity makes friends, and adversity tries them.<|>anon
Protect a child from fire and water until he's seven years old.<|>anon
Protect your brother's privacy for what he knows of you.<|>anon
Prudence is the footprint of wisdom.<|>anon
Punctuality is the virtue of princes.<|>anon
Punishment is lame but it comes.<|>anon
Punishment is lame, but it comes.<|>anon
Purer than a tear.<|>anon
Put a beggar on horseback and he'll ride it to death.<|>anon
Put new stuff into the gut when the old one dies.<|>anon
Put not your hand between the bark and the tree.<|>anon
Put your head between these heads and shout cut our heads off.<|>anon
Quarrelsome dogs come limping home.<|>anon
Qui cherche le danger, y p?ira.<|>anon
Qui cherche le danger, y périra.<|>anon
Quick at meal quick work.<|>anon
Quick at meal, quick at work.<|>anon
Quick at meat, quick at work.<|>anon
Quick wealth makes the man suspicious.<|>anon
Rain at seven, fine at eleven.<|>anon
Rain in spring is as precious as oil.<|>anon
Rarely does a crane land in a spruce, even then it breaks its leg.<|>anon
Rarely does a pig see the sky.<|>anon
Rarely is a bird shot for its feathers.<|>anon
Rather an honest 'no' than an insincere 'yes'.<|>anon
Rather look over a gallon of fleas than two lovers.<|>anon
Rather one bird in the hand, than ten in the woods.<|>anon
Rather see than hear.<|>anon
Rather today a sparrow than a bustard tomorrow.<|>anon
Rats desert a sinking ship.<|>anon
Raw meat fattens, raw fish makes lean.<|>anon
Read like the devil reads the bible.<|>anon
Reading ten thousand books is less than journeying ten thousand miles.<|>anon
Reality surpasses the poem.<|>anon
Reason does not come before age.<|>anon
Reason does not come before years.<|>anon
Reason has no age.<|>anon
Reckless youth makes rueful age.<|>anon
Redo, do right.<|>anon
Relations or no relations, my turnips are three hundred cash per picul.<|>anon
Relatives are dear when they live afar and seldom call in.<|>anon
Remind the youngster of his next life.<|>anon
Repentance is good, but innocence is better.<|>anon
Repetition is the mother of knowledge.<|>anon
Respect yourself, or no one else will respect you.<|>anon
Revenge is sweet.<|>anon
Ride the horse with oats, not with a whip.<|>anon
Rima came back to her old habits.<|>anon
Ripe fruit falls of itself.<|>anon
Rivers begin from small streams.<|>anon
Robbers get plundered by thieves.<|>anon
Robbing Peter to pay Paul.<|>anon
Robbing peter to pay paul.<|>anon
Roll my log and I will roll yours.<|>anon
Rome was not built in a day.<|>anon
Rome was not built in one day.<|>anon
Rudeness knows no bounds of shame.<|>anon
Rye bread does not leave one hungry, and coarse clothes do not leave one naked.<|>anon
Safer than the pigeons of mekkah.<|>anon
Said to congratulate newlyweds.<|>anon
Salt doesn't injure the heart, nor does tar turn the mind.<|>anon
Salt water and absence wash away love.<|>anon
Save the share of the one who is sleeping, eat the share of the one gadding about.<|>anon
Say no ill about the year till it be past.<|>anon
Saying and doing are two things.<|>anon
Scandal will rub out like dirt when it is dry.<|>anon
Schadenfreude is the only true joy.<|>anon
Score twice before you cut once.<|>anon
Scornful dogs will eat dirty puddings.<|>anon
Scratch my back and I'll scratch yours.<|>anon
Second thoughts are best.<|>anon
Second thoughts are the best.<|>anon
See all, say nothing, hold yourself content.<|>anon
Seeing a client is in itself a trade.<|>anon
Seeing is believing.<|>anon
Seek education even if it takes you to china.<|>anon
Seek education from the cradle to the grave.<|>anon
Seek to get.<|>anon
Seigneur sans dame, ce n'est que vent.<|>anon
Self done is soon done.<|>anon
Self done is well done.<|>anon
Self is a bad counsellor.<|>anon
Self is the best farmhand.<|>anon
Self-made is well made.<|>anon
Self-praise comes aye stinking ben.<|>anon
Self-praise is no praise.<|>anon
Self-praise is no recommendation.<|>anon
Self-praise stinks.<|>anon
Sell not the bear's skin before you have caught him.<|>anon
Send a wise man and don't advise him.<|>anon
Sense does not come before age.<|>anon
Set a beggar on horseback and he'll ride to the devil.<|>anon
Set a herring to catch a whale.<|>anon
Set a thief to catch a thief.<|>anon
Seven horses going to the mill, and not one of them carries a load.<|>anon
Shall the sheep go astray, they will be led by the ill goat.<|>anon
Shallow streams make most din.<|>anon
Shame isn't smoke, it doesn't cut your eyes.<|>anon
Shame on he who gives up.<|>anon
Shame take him that shame thinketh.<|>anon
Shameful to be bitten by a horse, more shameful to be struck by a woman.<|>anon
Shameful to tell, but painful to endure.<|>anon
Shared are the believers' belongings.<|>anon
